"sample_date","sample_time","datetime","station_code","event_id","depth_m","volume_received_m_l","volume_analyzed_m_l","organisims_per_ml","percent_of_sample_counted","field_of_view_mm2","slide_chamber_area_mm2","area_counted","dimension","number_of_fields_counted","factor","comments","unit_abundance","total_cells","taxon","genus","species","synonym","diatom_soft_body","colony_filament_individual_group_code","shape","gald1","gald2","gald3","biovolume_1","biovolume_2","biovolume_3","biovolume_4","biovolume_5","biovolume_6","biovolume_7","biovolume_8","biovolume_9","biovolume_10","measurement_average","measurement_1","measurement_2","measurement_3","measurement_4","measurement_5","measurement_6","measurement_7","measurement_8","measurement_9","measurement_10","measurement_11","measurement_12","measurement_13","measurement_14","measurement_15","measurement_16","measurement_17","measurement_18","measurement_19","measurement_20","measurement_21","measurement_22","measurement_23","measurement_24","measurement_25"
2016-07-19,"09:47:00",2016-07-19 09:47:00,"LIS","LIS_2016-07-19 09:47:00",0,62,1,12762.1770186152,0.0161290322580645,0.069746499,314.159,0.418478994,NA,6,750.716295212658,"Sample contains mucilaginous detritus.",17,70,"cf. Heteroleibleinia sp.","Heteroleibleinia","sp.",NA,"Soft Body","f","cylinder",0.9,NA,NA,0.5725547775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:47:00",2016-07-19 09:47:00,"LIS","LIS_2016-07-19 09:47:00",0,62,1,1501.43259042532,0.0161290322580645,0.069746499,314.159,0.418478994,NA,6,750.716295212658,"Sample contains mucilaginous detritus.",2,27,"Planktolyngbya sp.","Planktolyngbya","sp.",NA,"Soft Body","f","cylinder",1.9,NA,NA,1.2087267525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:47:00",2016-07-19 09:47:00,"LIS","LIS_2016-07-19 09:47:00",0,62,1,1501.43259042532,0.0161290322580645,0.069746499,314.159,0.418478994,NA,6,750.716295212658,"Sample contains mucilaginous detritus.",2,14,"Snowella sp.","Snowella","sp.",NA,"Soft Body","c","sphere",0.9,NA,NA,0.381703185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:59:00",2016-07-19 09:59:00,"STTD","STTD_2016-07-19 09:59:00",0,65,1,900.859554255189,0.0153846153846154,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus. Many broken diatoms.",1,1,"Aulacoseira sp.","Aulacoseira","sp.",NA,"Diatom","i","cylinder",13,NA,NA,883.077387075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:59:00",2016-07-19 09:59:00,"STTD","STTD_2016-07-19 09:59:00",0,65,1,10810.3146510623,0.0153846153846154,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Girdle view. Sample contains mucilaginous detritus. Many broken diatoms.",12,12,"cf. Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",11.1,NA,NA,541.90542546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:59:00",2016-07-19 09:59:00,"STTD","STTD_2016-07-19 09:59:00",0,65,1,900.859554255189,0.0153846153846154,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus. Many broken diatoms.",1,1,"Nitzschia palea","Nitzschia","palea",NA,"Diatom","i","prism on parallelogram",31.5,NA,NA,217.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:59:00",2016-07-19 09:59:00,"STTD","STTD_2016-07-19 09:59:00",0,65,1,75672.2025574359,0.0153846153846154,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus. Many broken diatoms.",84,84,"Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",1.9,NA,NA,3.59136096833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:59:00",2016-07-19 09:59:00,"STTD","STTD_2016-07-19 09:59:00",0,65,1,900.859554255189,0.0153846153846154,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus. Many broken diatoms.",1,2,"Desmodesmus sp.","Desmodesmus","sp.",NA,"Soft Body","c","prolate spheroid",5.6,NA,NA,10.5850639066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:59:00",2016-07-19 09:59:00,"STTD","STTD_2016-07-19 09:59:00",0,65,1,58555.8710265873,0.0153846153846154,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus. Many broken diatoms.",65,65,"cf. Plagioselmis prolonga","Plagioselmis","prolonga",NA,"Soft Body","i","cone + half sphere",7.4,NA,NA,159.13095827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:59:00",2016-07-19 09:59:00,"STTD","STTD_2016-07-19 09:59:00",0,65,1,567541.519180769,0.0153846153846154,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus. Many broken diatoms.",630,1301,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.65,NA,NA,0.268082346666667,0.268082346666667,0.268082346666667,0.268082346666667,0.268082346666667,0.0654497916666667,0.0654497916666667,0.0654497916666667,0.0654497916666667,0.0654497916666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:59:00",2016-07-19 09:59:00,"STTD","STTD_2016-07-19 09:59:00",0,65,1,44142.1181585043,0.0153846153846154,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus. Many broken diatoms.",49,203,"Heteroleibleinia sp.","Heteroleibleinia","sp.",NA,"Soft Body","f","cylinder",1.9,NA,NA,1.2087267525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:59:00",2016-07-19 09:59:00,"STTD","STTD_2016-07-19 09:59:00",0,65,1,900.859554255189,0.0153846153846154,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus. Many broken diatoms.",1,24,"Merismopedia tenuissima","Merismopedia","tenuissima",NA,"Soft Body","c","cube",0.9,NA,NA,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:59:00",2016-07-19 09:59:00,"STTD","STTD_2016-07-19 09:59:00",0,65,1,3603.43821702076,0.0153846153846154,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus. Many broken diatoms.",4,67,"Planktolyngbya sp.","Planktolyngbya","sp.",NA,"Soft Body","f","cylinder",1.9,NA,NA,1.2087267525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:59:00",2016-07-19 09:59:00,"STTD","STTD_2016-07-19 09:59:00",0,65,1,9008.59554255189,0.0153846153846154,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus. Many broken diatoms.",10,67,"Snowella sp.","Snowella","sp.",NA,"Soft Body","c","sphere",0.9,NA,NA,0.381703185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-19,"09:59:00",2016-07-19 09:59:00,"STTD","STTD_2016-07-19 09:59:00",0,65,1,1801.71910851038,0.0153846153846154,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus. Many broken diatoms.",2,2,"Trachelomonas sp.","Trachelomonas","sp.",NA,"Soft Body","i","ellipsoid",11.1,NA,NA,580.61295585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"09:48:00",2016-07-28 09:48:00,"STTD","STTD_2016-07-28 09:48:00",0,63,1,2702.57866276557,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Moderate detritus. Sample contains mucilaginous detritus.",3,3,"Aulacoseira sp.","Aulacoseira","sp.",NA,"Diatom","c","cylinder",18.5,NA,NA,1256.6870508375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"09:48:00",2016-07-28 09:48:00,"STTD","STTD_2016-07-28 09:48:00",0,63,1,12612.0337595726,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Moderate detritus. Sample contains mucilaginous detritus.",14,14,"cf.Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",5.6,NA,NA,91.13124272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"09:48:00",2016-07-28 09:48:00,"STTD","STTD_2016-07-28 09:48:00",0,63,1,1801.71910851038,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Moderate detritus. Sample contains mucilaginous detritus.",2,2,"Nitzschia acicularis","Nitzschia","acicularis",NA,"Diatom","i","prism on parallelogram",73,NA,NA,204.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"09:48:00",2016-07-28 09:48:00,"STTD","STTD_2016-07-28 09:48:00",0,63,1,18918.050639359,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Moderate detritus. Sample contains mucilaginous detritus.",21,21,"Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",3.7,NA,NA,26.5218263783333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"09:48:00",2016-07-28 09:48:00,"STTD","STTD_2016-07-28 09:48:00",0,63,1,900.859554255189,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Moderate detritus. Sample contains mucilaginous detritus.",1,1,"Drepanochloris nannoselene","Drepanochloris","nannoselene",NA,"Soft Body","i","cylinder + 2 cones",3.7,NA,NA,2.64011369625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"09:48:00",2016-07-28 09:48:00,"STTD","STTD_2016-07-28 09:48:00",0,63,1,900.859554255189,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Moderate detritus. Sample contains mucilaginous detritus.",1,12,"cf. Westella botryoides","Westella","botryoides",NA,"Soft Body","c","sphere",2.8,NA,NA,11.4940306133333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"09:48:00",2016-07-28 09:48:00,"STTD","STTD_2016-07-28 09:48:00",0,63,1,623394.811544591,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Moderate detritus. Sample contains mucilaginous detritus.",692,1443,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.65,NA,NA,0.268082346666667,0.268082346666667,0.268082346666667,0.268082346666667,0.268082346666667,0.0654497916666667,0.0654497916666667,0.0654497916666667,0.0654497916666667,0.0654497916666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"09:48:00",2016-07-28 09:48:00,"STTD","STTD_2016-07-28 09:48:00",0,63,1,900.859554255189,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Moderate detritus. Sample contains mucilaginous detritus.",1,2,"Chroococcus minimus","Chroococcus","minimus",NA,"Soft Body","c","sphere",1.9,NA,NA,3.59136096833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"09:48:00",2016-07-28 09:48:00,"STTD","STTD_2016-07-28 09:48:00",0,63,1,900.859554255189,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Moderate detritus. Sample contains mucilaginous detritus.",1,1,"cf.Trachelomonas sp.","Trachelomonas","sp.",NA,"Soft Body","i","ellipsoid",11.1,NA,NA,211.5546706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"11:16:00",2016-07-28 11:16:00,"LIS","LIS_2016-07-28 11:16:00",0,61,1,511.076948104767,0.0163934426229508,0.0683,314.159,0.6147,NA,9,511.076948104767,"Low sediment and moderate detritus. Sample contains mucilaginous detritus.",1,1,"Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",10.2,NA,NA,670.04459838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"11:16:00",2016-07-28 11:16:00,"LIS","LIS_2016-07-28 11:16:00",0,61,1,511.076948104767,0.0163934426229508,0.0683,314.159,0.6147,NA,9,511.076948104767,"Low sediment and moderate detritus. Sample contains mucilaginous detritus.",1,2,"Desmodesmus communis","Desmodesmus","communis",NA,"Soft Body","c","prolate spheroid",7.4,NA,NA,30.3770809066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"11:16:00",2016-07-28 11:16:00,"LIS","LIS_2016-07-28 11:16:00",0,61,1,1533.2308443143,0.0163934426229508,0.0683,314.159,0.6147,NA,9,511.076948104767,"Low sediment and moderate detritus. Sample contains mucilaginous detritus.",3,3,"Drepanochloris nannoselene","Drepanochloris","nannoselene",NA,"Soft Body","i","cylinder + 2 cones",3.7,NA,NA,7.86379246875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"11:16:00",2016-07-28 11:16:00,"LIS","LIS_2016-07-28 11:16:00",0,61,1,511.076948104767,0.0163934426229508,0.0683,314.159,0.6147,NA,9,511.076948104767,"Low sediment and moderate detritus. Sample contains mucilaginous detritus.",1,1,"Monoraphidium arcuatum","Monoraphidium","arcuatum",NA,"Soft Body","i","2 cones",31.5,NA,NA,59.540984475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"11:16:00",2016-07-28 11:16:00,"LIS","LIS_2016-07-28 11:16:00",0,61,1,511.076948104767,0.0163934426229508,0.0683,314.159,0.6147,NA,9,511.076948104767,"Low sediment and moderate detritus. Sample contains mucilaginous detritus.",1,1,"cf. Monoraphidium minutum","Monoraphidium","minutum",NA,"Soft Body","i","2 cones",3.7,NA,NA,4.358956125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"11:16:00",2016-07-28 11:16:00,"LIS","LIS_2016-07-28 11:16:00",0,61,1,511.076948104767,0.0163934426229508,0.0683,314.159,0.6147,NA,9,511.076948104767,"Low sediment and moderate detritus. Sample contains mucilaginous detritus.",1,1,"Cryptomonas sp.","Cryptomonas","sp.",NA,"Soft Body","i","prolate spheroid",16.7,NA,NA,478.826487046667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-28,"11:16:00",2016-07-28 11:16:00,"LIS","LIS_2016-07-28 11:16:00",0,61,1,200342.163657068,0.0163934426229508,0.0683,314.159,0.6147,NA,9,511.076948104767,"Low sediment and moderate detritus. Sample contains mucilaginous detritus.",392,805,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.65,NA,NA,0.268082346666667,0.268082346666667,0.268082346666667,0.268082346666667,0.268082346666667,0.0654497916666667,0.0654497916666667,0.0654497916666667,0.0654497916666667,0.0654497916666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:15:00",2016-08-02 09:15:00,"LIS","LIS_2016-08-02 09:15:00",0,67,1,2702.57866276557,0.0149253731343284,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",3,3,"cf. Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",7.4,NA,NA,182.26248544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:15:00",2016-08-02 09:15:00,"LIS","LIS_2016-08-02 09:15:00",0,67,1,900.859554255189,0.0149253731343284,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",1,1,"Nitzschia palea","Nitzschia","palea",NA,"Diatom","i","prism on parallelogram",16.7,NA,NA,92.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:15:00",2016-08-02 09:15:00,"LIS","LIS_2016-08-02 09:15:00",0,67,1,32430.9439531868,0.0149253731343284,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",36,36,"Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",1.9,NA,NA,3.59136096833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:15:00",2016-08-02 09:15:00,"LIS","LIS_2016-08-02 09:15:00",0,67,1,900.859554255189,0.0149253731343284,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",1,2,"Desmodesmus sp.","Desmodesmus","sp.",NA,"Soft Body","c","prolate spheroid",12,NA,NA,132.9520888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:15:00",2016-08-02 09:15:00,"LIS","LIS_2016-08-02 09:15:00",0,67,1,2702.57866276557,0.0149253731343284,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",3,3,"Monoraphidium minutum","Monoraphidium","minutum",NA,"Soft Body","i","2 cones",5.6,NA,NA,10.5850639066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:15:00",2016-08-02 09:15:00,"LIS","LIS_2016-08-02 09:15:00",0,67,1,19818.9101936142,0.0149253731343284,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",22,22,"cf. Plagioselmis prolonga","Plagioselmis","prolonga",NA,"Soft Body","i","cone + half sphere",7.4,NA,NA,172.0334684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:15:00",2016-08-02 09:15:00,"LIS","LIS_2016-08-02 09:15:00",0,67,1,1801.71910851038,0.0149253731343284,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",2,2,"cf. Rhodomonas lacustris","Rhodomonas","lacustris",NA,"Soft Body","i","cone + half sphere",11.1,NA,NA,506.4235226025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:15:00",2016-08-02 09:15:00,"LIS","LIS_2016-08-02 09:15:00",0,67,1,401783.361197814,0.0149253731343284,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",446,945,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.65,NA,NA,0.268082346666667,0.268082346666667,0.268082346666667,0.268082346666667,0.268082346666667,0.0654497916666667,0.0654497916666667,0.0654497916666667,0.0654497916666667,0.0654497916666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:15:00",2016-08-02 09:15:00,"LIS","LIS_2016-08-02 09:15:00",0,67,1,900.859554255189,0.0149253731343284,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",1,4,"Chroococcus minimus","Chroococcus","minimus",NA,"Soft Body","c","sphere",1.9,NA,NA,3.59136096833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:15:00",2016-08-02 09:15:00,"LIS","LIS_2016-08-02 09:15:00",0,67,1,49547.2754840354,0.0149253731343284,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",55,214,"cf. Heteroleibleinia sp.","Heteroleibleinia","sp.",NA,"Soft Body","f","cylinder",1.9,NA,NA,1.2087267525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:15:00",2016-08-02 09:15:00,"LIS","LIS_2016-08-02 09:15:00",0,67,1,5405.15732553113,0.0149253731343284,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",6,40,"Snowella sp.","Snowella","sp.",NA,"Soft Body","c","sphere",0.9,NA,NA,0.381703185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:39:00",2016-08-02 09:39:00,"STTD","STTD_2016-08-02 09:39:00",0,64,1,900.859554255189,0.015625,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",1,1,"Nitzschia palea","Nitzschia","palea",NA,"Diatom","i","prism on parallelogram",20.4,NA,NA,113.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:39:00",2016-08-02 09:39:00,"STTD","STTD_2016-08-02 09:39:00",0,64,1,900.859554255189,0.015625,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",1,1,"Nitzschia sp.","Nitzschia","sp.",NA,"Diatom","i","prism on parallelogram",38.4,NA,NA,213.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:39:00",2016-08-02 09:39:00,"STTD","STTD_2016-08-02 09:39:00",0,64,1,900.859554255189,0.015625,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",1,1,"Chlamydomonas globosa","Chlamydomonas","globosa",NA,"Soft Body","i","sphere",5.6,NA,NA,65.6801749333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-02,"09:39:00",2016-08-02 09:39:00,"STTD","STTD_2016-08-02 09:39:00",0,64,1,26124.9270734005,0.015625,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"Sample contains mucilaginous detritus.",29,29,"Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",2.8,NA,NA,11.4940306133333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
